,ID,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Fecha,Categoria_Acceso,Tasa_Cambio,Porcentaje_ADSL,Porcentaje_Cablemodem,Porcentaje_Fibra óptica,Porcentaje_Wireless,Porcentaje_Otros,Total_Porcentaje,Porcentaje_HASTA 512 kbps,Porcentaje_+ 512 Kbps - 1 Mbps,Porcentaje_+ 1 Mbps - 6 Mbps,Porcentaje_+ 6 Mbps - 10 Mbps,Porcentaje_+ 10 Mbps - 20 Mbps,Porcentaje_+ 20 Mbps - 30 Mbps,Porcentaje_+ 30 Mbps,Porcentaje_OTROS,Mbps (Media de bajada),Accesos por cada 100 hab,Ingresos (miles de pesos),Periodo
286,entre ríos_2015_3,2015,3,entre ríos,43.67718163526334,2015-07-01,Medio,0.017357751398296095,66.05947782919841,30.124569400466267,0.07075170789983413,3.6309544521382096,0.11424661029727316,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153738.8843600005,Jul-Sept 2015
287,entre ríos_2015_4,2015,4,entre ríos,44.10854807300098,2015-10-01,Medio,0.009876242504378352,65.45593412083589,30.67182735432447,0.0700597805176384,3.6907722080890335,0.111406536232966,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376899.206,Oct-Dic 2015
288,entre ríos_2016_1,2016,1,entre ríos,43.84596814466226,2016-01-01,Medio,-0.005953039485773748,64.69827758805124,31.4324449554667,0.08351781618071882,3.6753559517884824,0.11040368851286803,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936844.886499999,Ene-Mar 2016
289,entre ríos_2016_2,2016,2,entre ríos,44.73887454518738,2016-04-01,Medio,0.020364618192010964,63.24331597270887,32.94669036233062,0.09474528095619852,3.607048151906398,0.1082002320979072,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6534240.597500004,Abr-Jun 2016
290,entre ríos_2016_3,2016,3,entre ríos,45.43514088447326,2016-07-01,Medio,0.015562893487243157,62.152150991725044,34.143163914788374,0.11371854109048353,3.5556365202126425,0.03533003218345119,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6912441.538856647,Jul-Sept 2016
291,entre ríos_2016_4,2016,4,entre ríos,45.208402854677,2016-10-01,Medio,-0.004990367045912492,60.672418097589386,35.58545313323532,0.12538489278482065,3.577353047241255,0.039390829149213574,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483980.393279007,Oct-Dic 2016
292,entre ríos_2017_1,2017,1,entre ríos,44.907273687041226,2017-01-01,Medio,-0.00666091143727765,60.16478794364385,36.09310629709514,0.12752768182397853,3.575210836526146,0.03936724091088033,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701201.42137,Ene-Mar 2017
293,entre ríos_2017_2,2017,2,entre ríos,45.38933102824724,2017-04-01,Medio,0.01073450471666293,59.27204868331765,37.02143029135564,0.13900137906880022,3.5286649300615105,0.03885471619639691,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9678646.92829,Abr-Jun 2017
294,entre ríos_2017_3,2017,3,entre ríos,45.95812167017718,2017-07-01,Medio,0.012531373101224208,58.1104688780572,37.52534184531769,0.9629901220722081,3.367230298063236,0.03396885648966915,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065997.86215,Jul-Sept 2017
295,entre ríos_2017_4,2017,4,entre ríos,47.885245293746834,2017-10-01,Medio,0.04193216679741263,55.633624672823856,38.04380933697465,0.9777855789533462,5.300382544410773,0.04439786683737475,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226127.38858,Oct-Dic 2017
296,entre ríos_2018_1,2018,1,entre ríos,48.68120241785722,2018-01-01,Medio,0.01662217911232733,54.2052949937688,38.37553319756426,1.9195112313444178,5.459132496428463,0.04052808089404947,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13171459.230893355,Ene-Mar 2018
297,entre ríos_2018_2,2018,2,entre ríos,49.20261187052838,2018-04-01,Medio,0.010710693795022097,52.40943070730305,40.19101432607445,1.2025901942645698,6.15696177213291,0.04000300022501688,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14319467.460713817,Abr-Jun 2018
298,entre ríos_2018_3,2018,3,entre ríos,50.222013858377494,2018-07-01,Medio,0.020718452722216618,50.49558179543322,40.91433375039099,1.1744408820769472,7.3765444166406,0.03909915545824211,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15410980.692582969,Jul-Sept 2018
299,entre ríos_2018_4,2018,4,entre ríos,54.37477348639939,2018-10-01,Medio,0.08268803476762976,45.56152526266962,38.81970934081524,2.1855733245664206,6.96789418456453,6.465297887384203,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16637686.589009605,Oct-Dic 2018
300,entre ríos_2019_1,2019,1,entre ríos,56.78815996169284,2019-01-01,Medio,0.044384303980541606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20207413.77085243,Ene-Mar 2019
301,entre ríos_2019_2,2019,2,entre ríos,57.47823458872391,2019-04-01,Medio,0.012151734225876787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20743117.694006097,Abr-Jun 2019
302,entre ríos_2019_3,2019,3,entre ríos,57.90009945796624,2019-07-01,Medio,0.007339558569620541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21652748.444642507,Jul-Sept 2019
303,entre ríos_2019_4,2019,4,entre ríos,57.99221691704514,2019-10-01,Medio,0.001590972380725697,38.899301342927664,41.50357695686734,5.386353177425428,7.765134083587834,6.445634439191733,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24169250.699015297,Oct-Dic 2019
304,entre ríos_2020_1,2020,1,entre ríos,56.12006051437216,2020-01-01,Medio,-0.03228289074292501,38.977597198140145,41.1626683229385,5.712843870500246,8.081657652062145,6.065232956358963,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29946216.452049132,Ene-Mar 2020
305,entre ríos_2020_2,2020,2,entre ríos,56.538654739709614,2020-04-01,Medio,0.0074589054520040055,38.1828433277947,42.467953509629965,5.960369565124534,8.560823192219143,4.8280104052316615,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32102475.991463635,Abr-Jun 2020
306,entre ríos_2020_3,2020,3,entre ríos,58.1901640924315,2020-07-01,Medio,0.02921026968761531,36.39495641731713,44.286631193192406,5.778173461148263,8.438684030725273,5.101554897616928,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31997444.530699246,Jul-Sept 2020
